Year_BP,GHG_Forcing
119700.0,-0.377
119701.0,-0.377
119702.0,-0.377
119703.0,-0.377
119704.0,-0.377
119705.0,-0.377
119706.0,-0.377
119707.0,-0.377
119708.0,-0.377
119709.0,-0.377
119710.0,-0.377
119711.0,-0.377
119712.0,-0.377
119713.0,-0.377
119714.0,-0.377
119715.0,-0.376
119716.0,-0.376
119717.0,-0.376
119718.0,-0.376
119719.0,-0.376
119720.0,-0.376
119721.0,-0.376
119722.0,-0.376
119723.0,-0.376
119724.0,-0.376
119725.0,-0.376
119726.0,-0.376
119727.0,-0.376
119728.0,-0.376
119729.0,-0.376
119730.0,-0.376
119731.0,-0.376
119732.0,-0.375
119733.0,-0.375
119734.0,-0.375
119735.0,-0.375
119736.0,-0.375
119737.0,-0.375
119738.0,-0.375
119739.0,-0.375
119740.0,-0.375
119741.0,-0.375
119742.0,-0.375
119743.0,-0.375
119744.0,-0.375
119745.0,-0.375
119746.0,-0.375
119747.0,-0.375
119748.0,-0.375
119749.0,-0.374
119750.0,-0.374
119751.0,-0.374
119752.0,-0.374
119753.0,-0.374
119754.0,-0.374
119755.0,-0.374
119756.0,-0.374
119757.0,-0.374
119758.0,-0.374
119759.0,-0.374
119760.0,-0.374
119761.0,-0.374
119762.0,-0.374
119763.0,-0.374
119764.0,-0.374
119765.0,-0.373
119766.0,-0.372
119767.0,-0.372
119768.0,-0.372
119769.0,-0.372
119770.0,-0.372
119771.0,-0.372
119772.0,-0.372
119773.0,-0.372
119774.0,-0.372
119775.0,-0.372
119776.0,-0.372
119777.0,-0.372
119778.0,-0.372
119779.0,-0.372
119780.0,-0.372
119781.0,-0.371
119782.0,-0.371
119783.0,-0.371
119784.0,-0.371
119785.0,-0.371
119786.0,-0.371
119787.0,-0.371
119788.0,-0.371
119789.0,-0.37
119790.0,-0.37
119791.0,-0.37
119792.0,-0.37
119793.0,-0.37
119794.0,-0.37
119795.0,-0.37
119796.0,-0.37
119797.0,-0.369
119798.0,-0.369
119799.0,-0.369
119800.0,-0.369
119801.0,-0.369
119802.0,-0.369
119803.0,-0.369
119804.0,-0.369
119805.0,-0.368
119806.0,-0.368
119807.0,-0.368
119808.0,-0.368
119809.0,-0.368
119810.0,-0.368
119811.0,-0.368
119812.0,-0.367
119813.0,-0.367
119814.0,-0.367
119815.0,-0.367
119816.0,-0.367
119817.0,-0.367
119818.0,-0.367
119819.0,-0.366
119820.0,-0.366
119821.0,-0.366
119822.0,-0.366
119823.0,-0.366
119824.0,-0.366
119825.0,-0.366
119826.0,-0.366
119827.0,-0.36500000000000005
119828.0,-0.36500000000000005
119829.0,-0.36500000000000005
119830.0,-0.36500000000000005
119831.0,-0.36500000000000005
119832.0,-0.36400000000000005
119833.0,-0.36400000000000005
119834.0,-0.36400000000000005
119835.0,-0.36400000000000005
119836.0,-0.36400000000000005
119837.0,-0.36400000000000005
119838.0,-0.36400000000000005
119839.0,-0.36400000000000005
119840.0,-0.36400000000000005
119841.0,-0.36300000000000004
119842.0,-0.36300000000000004
119843.0,-0.36200000000000004
119844.0,-0.36200000000000004
119845.0,-0.36200000000000004
119846.0,-0.36200000000000004
119847.0,-0.36200000000000004
119848.0,-0.36200000000000004
119849.0,-0.36200000000000004
119850.0,-0.36200000000000004
119851.0,-0.36200000000000004
119852.0,-0.36200000000000004
119853.0,-0.36200000000000004
119854.0,-0.36000000000000004
119855.0,-0.36000000000000004
119856.0,-0.36000000000000004
119857.0,-0.36000000000000004
119858.0,-0.36000000000000004
119859.0,-0.36000000000000004
119860.0,-0.36000000000000004
119861.0,-0.36000000000000004
119862.0,-0.36000000000000004
119863.0,-0.36000000000000004
119864.0,-0.35900000000000004
119865.0,-0.35900000000000004
119866.0,-0.35900000000000004
119867.0,-0.35900000000000004
119868.0,-0.35800000000000004
119869.0,-0.35800000000000004
119870.0,-0.35800000000000004
119871.0,-0.35800000000000004
119872.0,-0.35800000000000004
119873.0,-0.35700000000000004
119874.0,-0.35700000000000004
119875.0,-0.35700000000000004
119876.0,-0.35700000000000004
119877.0,-0.35700000000000004
119878.0,-0.35700000000000004
119879.0,-0.35700000000000004
119880.0,-0.35600000000000004
119881.0,-0.35600000000000004
119882.0,-0.35500000000000004
119883.0,-0.35500000000000004
119884.0,-0.35500000000000004
119885.0,-0.35500000000000004
119886.0,-0.35500000000000004
119887.0,-0.35500000000000004
119888.0,-0.35500000000000004
119889.0,-0.35500000000000004
119890.0,-0.35500000000000004
119891.0,-0.35400000000000004
119892.0,-0.35400000000000004
119893.0,-0.35300000000000004
119894.0,-0.35300000000000004
119895.0,-0.35300000000000004
119896.0,-0.35300000000000004
119897.0,-0.35300000000000004
119898.0,-0.35300000000000004
119899.0,-0.35300000000000004
119900.0,-0.35200000000000004
119901.0,-0.35200000000000004
119902.0,-0.35200000000000004
119903.0,-0.35200000000000004
119904.0,-0.35200000000000004
119905.0,-0.35100000000000003
119906.0,-0.35100000000000003
119907.0,-0.35100000000000003
119908.0,-0.35000000000000003
119909.0,-0.35000000000000003
119910.0,-0.35000000000000003
119911.0,-0.35000000000000003
119912.0,-0.35000000000000003
119913.0,-0.35000000000000003
119914.0,-0.35000000000000003
119915.0,-0.35000000000000003
119916.0,-0.34900000000000003
119917.0,-0.34800000000000003
119918.0,-0.34800000000000003
119919.0,-0.34800000000000003
119920.0,-0.34800000000000003
119921.0,-0.34800000000000003
119922.0,-0.34800000000000003
119923.0,-0.34800000000000003
119924.0,-0.34800000000000003
119925.0,-0.34700000000000003
119926.0,-0.34700000000000003
119927.0,-0.34700000000000003
119928.0,-0.34600000000000003
119929.0,-0.34600000000000003
119930.0,-0.34600000000000003
119931.0,-0.34600000000000003
119932.0,-0.34500000000000003
119933.0,-0.34500000000000003
119934.0,-0.34500000000000003
119935.0,-0.34500000000000003
119936.0,-0.34500000000000003
119937.0,-0.34500000000000003
119938.0,-0.34500000000000003
119939.0,-0.34400000000000003
119940.0,-0.343
119941.0,-0.343
119942.0,-0.343
119943.0,-0.343
119944.0,-0.343
119945.0,-0.343
119946.0,-0.343
119947.0,-0.343
119948.0,-0.342
119949.0,-0.341
119950.0,-0.341
119951.0,-0.341
119952.0,-0.341
119953.0,-0.341
119954.0,-0.341
119955.0,-0.341
119956.0,-0.34
119957.0,-0.34
119958.0,-0.34
119959.0,-0.34
119960.0,-0.339
119961.0,-0.339
119962.0,-0.339
119963.0,-0.338
119964.0,-0.338
119965.0,-0.338
119966.0,-0.338
119967.0,-0.338
119968.0,-0.338
119969.0,-0.338
119970.0,-0.337
119971.0,-0.336
119972.0,-0.336
119973.0,-0.336
119974.0,-0.336
119975.0,-0.336
119976.0,-0.336
119977.0,-0.336
119978.0,-0.335
119979.0,-0.335
119980.0,-0.334
119981.0,-0.334
119982.0,-0.334
119983.0,-0.334
119984.0,-0.334
119985.0,-0.334
119986.0,-0.333
119987.0,-0.333
119988.0,-0.333
119989.0,-0.332
119990.0,-0.332
119991.0,-0.332
119992.0,-0.333
119993.0,-0.332
119994.0,-0.332
119995.0,-0.332
119996.0,-0.332
119997.0,-0.332
119998.0,-0.331
119999.0,-0.331
120000.0,-0.33
120001.0,-0.33
120002.0,-0.33
120003.0,-0.33
120004.0,-0.33
120005.0,-0.33
120006.0,-0.33
120007.0,-0.329
120008.0,-0.328
120009.0,-0.328
120010.0,-0.328
120011.0,-0.328
120012.0,-0.328
120013.0,-0.328
120014.0,-0.328
120015.0,-0.327
120016.0,-0.326
120017.0,-0.326
120018.0,-0.326
120019.0,-0.326
120020.0,-0.326
120021.0,-0.326
120022.0,-0.326
120023.0,-0.325
120024.0,-0.325
120025.0,-0.324
120026.0,-0.324
120027.0,-0.324
120028.0,-0.324
120029.0,-0.324
120030.0,-0.324
120031.0,-0.323
120032.0,-0.323
120033.0,-0.322
120034.0,-0.322
120035.0,-0.322
120036.0,-0.322
120037.0,-0.322
120038.0,-0.32100000000000006
120039.0,-0.32100000000000006
120040.0,-0.32100000000000006
120041.0,-0.32000000000000006
120042.0,-0.32000000000000006
120043.0,-0.32000000000000006
120044.0,-0.32000000000000006
120045.0,-0.32000000000000006
120046.0,-0.31900000000000006
120047.0,-0.31900000000000006
120048.0,-0.31900000000000006
120049.0,-0.31800000000000006
120050.0,-0.31800000000000006
120051.0,-0.31800000000000006
120052.0,-0.31800000000000006
120053.0,-0.31800000000000006
120054.0,-0.31700000000000006
120055.0,-0.31700000000000006
120056.0,-0.31700000000000006
120057.0,-0.31600000000000006
120058.0,-0.31600000000000006
120059.0,-0.31600000000000006
120060.0,-0.31600000000000006
120061.0,-0.31600000000000006
120062.0,-0.31600000000000006
120063.0,-0.31500000000000006
120064.0,-0.31500000000000006
120065.0,-0.31400000000000006
120066.0,-0.31400000000000006
120067.0,-0.31400000000000006
120068.0,-0.31400000000000006
120069.0,-0.31400000000000006
120070.0,-0.31400000000000006
120071.0,-0.31300000000000006
120072.0,-0.31200000000000006
120073.0,-0.31200000000000006
120074.0,-0.31200000000000006
120075.0,-0.31200000000000006
120076.0,-0.31200000000000006
120077.0,-0.31200000000000006
120078.0,-0.31200000000000006
120079.0,-0.31200000000000006
120080.0,-0.31000000000000005
120081.0,-0.31000000000000005
120082.0,-0.31000000000000005
120083.0,-0.31000000000000005
120084.0,-0.31000000000000005
120085.0,-0.31000000000000005
120086.0,-0.31000000000000005
120087.0,-0.30900000000000005
120088.0,-0.30900000000000005
120089.0,-0.30900000000000005
120090.0,-0.30800000000000005
120091.0,-0.30800000000000005
120092.0,-0.30800000000000005
120093.0,-0.30800000000000005
120094.0,-0.30700000000000005
120095.0,-0.30700000000000005
120096.0,-0.30700000000000005
120097.0,-0.30700000000000005
120098.0,-0.30700000000000005
120099.0,-0.30700000000000005
120100.0,-0.30600000000000005
120101.0,-0.30500000000000005
120102.0,-0.30500000000000005
120103.0,-0.30500000000000005
120104.0,-0.30500000000000005
120105.0,-0.30500000000000005
120106.0,-0.30500000000000005
120107.0,-0.30500000000000005
120108.0,-0.30400000000000005
120109.0,-0.30400000000000005
120110.0,-0.30400000000000005
120111.0,-0.30300000000000005
120112.0,-0.30300000000000005
120113.0,-0.30300000000000005
120114.0,-0.30300000000000005
120115.0,-0.30200000000000005
120116.0,-0.30200000000000005
120117.0,-0.30200000000000005
120118.0,-0.30200000000000005
120119.0,-0.30200000000000005
120120.0,-0.30200000000000005
120121.0,-0.30100000000000005
120122.0,-0.30100000000000005
120123.0,-0.30000000000000004
120124.0,-0.30000000000000004
120125.0,-0.30000000000000004
120126.0,-0.30000000000000004
120127.0,-0.30000000000000004
120128.0,-0.29900000000000004
120129.0,-0.29900000000000004
120130.0,-0.29900000000000004
120131.0,-0.29900000000000004
120132.0,-0.29900000000000004
120133.0,-0.29900000000000004
120134.0,-0.29800000000000004
120135.0,-0.29800000000000004
120136.0,-0.29800000000000004
120137.0,-0.29700000000000004
120138.0,-0.29700000000000004
120139.0,-0.29700000000000004
120140.0,-0.29600000000000004
120141.0,-0.29600000000000004
120142.0,-0.29600000000000004
120143.0,-0.29600000000000004
120144.0,-0.29600000000000004
120145.0,-0.29600000000000004
120146.0,-0.29500000000000004
120147.0,-0.29500000000000004
120148.0,-0.29500000000000004
120149.0,-0.29500000000000004
120150.0,-0.29500000000000004
120151.0,-0.29500000000000004
120152.0,-0.29400000000000004
120153.0,-0.29400000000000004
120154.0,-0.29400000000000004
120155.0,-0.29300000000000004
120156.0,-0.29300000000000004
120157.0,-0.29300000000000004
120158.0,-0.29200000000000004
120159.0,-0.29200000000000004
120160.0,-0.29200000000000004
120161.0,-0.29200000000000004
120162.0,-0.29200000000000004
120163.0,-0.29200000000000004
120164.0,-0.29100000000000004
120165.0,-0.29100000000000004
120166.0,-0.29100000000000004
120167.0,-0.29100000000000004
120168.0,-0.29100000000000004
120169.0,-0.29100000000000004
120170.0,-0.29000000000000004
120171.0,-0.29000000000000004
120172.0,-0.29000000000000004
120173.0,-0.29000000000000004
120174.0,-0.29000000000000004
120175.0,-0.29000000000000004
120176.0,-0.28900000000000003
120177.0,-0.28900000000000003
120178.0,-0.28900000000000003
120179.0,-0.28900000000000003
120180.0,-0.28900000000000003
120181.0,-0.28800000000000003
120182.0,-0.28800000000000003
120183.0,-0.28800000000000003
120184.0,-0.28800000000000003
120185.0,-0.28800000000000003
120186.0,-0.28800000000000003
120187.0,-0.28700000000000003
120188.0,-0.28700000000000003
120189.0,-0.28700000000000003
120190.0,-0.28700000000000003
120191.0,-0.28700000000000003
120192.0,-0.28700000000000003
120193.0,-0.28600000000000003
120194.0,-0.28600000000000003
120195.0,-0.28600000000000003
120196.0,-0.28600000000000003
120197.0,-0.28600000000000003
120198.0,-0.28500000000000003
120199.0,-0.28500000000000003
120200.0,-0.28500000000000003
120201.0,-0.28500000000000003
120202.0,-0.28500000000000003
120203.0,-0.28400000000000003
120204.0,-0.28400000000000003
120205.0,-0.28400000000000003
120206.0,-0.28400000000000003
120207.0,-0.28400000000000003
120208.0,-0.28400000000000003
120209.0,-0.28300000000000003
120210.0,-0.28300000000000003
120211.0,-0.28300000000000003
120212.0,-0.28300000000000003
120213.0,-0.28300000000000003
120214.0,-0.28200000000000003
120215.0,-0.28200000000000003
120216.0,-0.28200000000000003
120217.0,-0.28200000000000003
120218.0,-0.28200000000000003
120219.0,-0.281
120220.0,-0.281
120221.0,-0.281
120222.0,-0.281
120223.0,-0.281
120224.0,-0.281
120225.0,-0.28
120226.0,-0.28
120227.0,-0.28
120228.0,-0.28
120229.0,-0.28
120230.0,-0.279
120231.0,-0.279
120232.0,-0.279
120233.0,-0.279
120234.0,-0.279
120235.0,-0.278
120236.0,-0.278
120237.0,-0.278
120238.0,-0.279
120239.0,-0.279
120240.0,-0.278
120241.0,-0.278
120242.0,-0.278
120243.0,-0.278
120244.0,-0.278
120245.0,-0.277
120246.0,-0.277
120247.0,-0.277
120248.0,-0.277
120249.0,-0.277
120250.0,-0.276
120251.0,-0.276
120252.0,-0.276
120253.0,-0.276
120254.0,-0.276
120255.0,-0.275
120256.0,-0.275
120257.0,-0.275
120258.0,-0.275
120259.0,-0.276
120260.0,-0.275
120261.0,-0.275
120262.0,-0.275
120263.0,-0.275
120264.0,-0.275
120265.0,-0.274
120266.0,-0.274
120267.0,-0.274
120268.0,-0.274
120269.0,-0.274
120270.0,-0.273
120271.0,-0.273
120272.0,-0.273
120273.0,-0.273
120274.0,-0.273
120275.0,-0.272
120276.0,-0.272
120277.0,-0.273
120278.0,-0.273
120279.0,-0.273
120280.0,-0.272
120281.0,-0.272
120282.0,-0.272
120283.0,-0.272
120284.0,-0.272
120285.0,-0.271
120286.0,-0.271
120287.0,-0.271
120288.0,-0.271
120289.0,-0.271
120290.0,-0.27
120291.0,-0.27
120292.0,-0.271
120293.0,-0.271
120294.0,-0.271
120295.0,-0.27
120296.0,-0.27
120297.0,-0.27
120298.0,-0.27
120299.0,-0.27
120300.0,-0.269
120301.0,-0.269
120302.0,-0.269
120303.0,-0.269
120304.0,-0.269
120305.0,-0.268
120306.0,-0.268
120307.0,-0.269
120308.0,-0.269
120309.0,-0.269
120310.0,-0.268
120311.0,-0.268
120312.0,-0.268
120313.0,-0.268
120314.0,-0.268
120315.0,-0.267
120316.0,-0.267
120317.0,-0.267
120318.0,-0.267
120319.0,-0.266
120320.0,-0.266
120321.0,-0.266
120322.0,-0.267
120323.0,-0.267
120324.0,-0.266
120325.0,-0.266
120326.0,-0.266
120327.0,-0.266
120328.0,-0.266
120329.0,-0.265
120330.0,-0.265
120331.0,-0.265
120332.0,-0.265
120333.0,-0.265
120334.0,-0.264
120335.0,-0.264
120336.0,-0.264
120337.0,-0.265
120338.0,-0.265
120339.0,-0.264
120340.0,-0.264
120341.0,-0.264
120342.0,-0.264
120343.0,-0.263
120344.0,-0.263
120345.0,-0.263
120346.0,-0.263
120347.0,-0.263
120348.0,-0.262
120349.0,-0.262
120350.0,-0.262
120351.0,-0.262
120352.0,-0.262
120353.0,-0.262
120354.0,-0.262
120355.0,-0.262
120356.0,-0.262
120357.0,-0.262
120358.0,-0.261
120359.0,-0.261
120360.0,-0.261
120361.0,-0.261
120362.0,-0.261
120363.0,-0.26
120364.0,-0.26
120365.0,-0.26
120366.0,-0.26
120367.0,-0.259
120368.0,-0.259
120369.0,-0.259
120370.0,-0.259
120371.0,-0.26
120372.0,-0.259
120373.0,-0.259
120374.0,-0.259
120375.0,-0.259
120376.0,-0.259
120377.0,-0.258
120378.0,-0.258
120379.0,-0.258
120380.0,-0.258
120381.0,-0.258
120382.0,-0.257
120383.0,-0.257
120384.0,-0.257
120385.0,-0.257
120386.0,-0.257
120387.0,-0.256
120388.0,-0.256
120389.0,-0.256
120390.0,-0.256
120391.0,-0.256
120392.0,-0.255
120393.0,-0.256
120394.0,-0.256
120395.0,-0.256
120396.0,-0.255
120397.0,-0.255
120398.0,-0.255
120399.0,-0.255
120400.0,-0.255
120401.0,-0.254
120402.0,-0.254
120403.0,-0.254
120404.0,-0.254
120405.0,-0.254
120406.0,-0.25300000000000006
120407.0,-0.25300000000000006
120408.0,-0.25300000000000006
120409.0,-0.25300000000000006
120410.0,-0.25300000000000006
120411.0,-0.25200000000000006
120412.0,-0.25200000000000006
120413.0,-0.25200000000000006
120414.0,-0.25200000000000006
120415.0,-0.25200000000000006
120416.0,-0.25100000000000006
120417.0,-0.25100000000000006
120418.0,-0.25100000000000006
120419.0,-0.25100000000000006
120420.0,-0.25100000000000006
120421.0,-0.25000000000000006
120422.0,-0.25000000000000006
120423.0,-0.25000000000000006
120424.0,-0.25000000000000006
120425.0,-0.25000000000000006
120426.0,-0.24900000000000003
120427.0,-0.24900000000000003
120428.0,-0.25000000000000006
120429.0,-0.25000000000000006
120430.0,-0.25000000000000006
120431.0,-0.24900000000000003
120432.0,-0.24900000000000003
120433.0,-0.24900000000000003
120434.0,-0.24900000000000003
120435.0,-0.24900000000000003
120436.0,-0.24800000000000003
120437.0,-0.24800000000000003
120438.0,-0.24800000000000003
120439.0,-0.24800000000000003
120440.0,-0.24800000000000003
120441.0,-0.24700000000000003
120442.0,-0.24700000000000003
120443.0,-0.24700000000000003
120444.0,-0.24700000000000003
120445.0,-0.24700000000000003
120446.0,-0.24600000000000002
120447.0,-0.24600000000000002
120448.0,-0.24600000000000002
120449.0,-0.24600000000000002
120450.0,-0.24600000000000002
120451.0,-0.24500000000000002
120452.0,-0.24500000000000002
120453.0,-0.24500000000000002
120454.0,-0.24500000000000002
120455.0,-0.24500000000000002
120456.0,-0.24400000000000002
120457.0,-0.24400000000000002
120458.0,-0.24400000000000002
120459.0,-0.24400000000000002
120460.0,-0.24400000000000002
120461.0,-0.24300000000000002
120462.0,-0.24300000000000002
120463.0,-0.24300000000000002
120464.0,-0.24300000000000002
120465.0,-0.24300000000000002
120466.0,-0.24200000000000002
120467.0,-0.24200000000000002
120468.0,-0.24200000000000002
120469.0,-0.24200000000000002
120470.0,-0.24200000000000002
120471.0,-0.24100000000000002
120472.0,-0.24100000000000002
120473.0,-0.24100000000000002
120474.0,-0.24100000000000002
120475.0,-0.24100000000000002
120476.0,-0.24000000000000002
120477.0,-0.24000000000000002
120478.0,-0.24000000000000002
120479.0,-0.24000000000000002
120480.0,-0.24000000000000002
120481.0,-0.23900000000000002
120482.0,-0.23900000000000002
120483.0,-0.23900000000000002
120484.0,-0.23900000000000002
120485.0,-0.23900000000000002
120486.0,-0.23900000000000002
120487.0,-0.23800000000000002
120488.0,-0.23800000000000002
120489.0,-0.23800000000000002
120490.0,-0.23800000000000002
120491.0,-0.23800000000000002
120492.0,-0.23700000000000002
120493.0,-0.23700000000000002
120494.0,-0.23700000000000002
120495.0,-0.23700000000000002
120496.0,-0.23700000000000002
120497.0,-0.23600000000000002
120498.0,-0.23600000000000002
120499.0,-0.23600000000000002
120500.0,-0.23600000000000002
120501.0,-0.23600000000000002
120502.0,-0.23500000000000001
120503.0,-0.23500000000000001
120504.0,-0.23500000000000001
120505.0,-0.23500000000000001
120506.0,-0.23500000000000001
120507.0,-0.23500000000000001
120508.0,-0.234
120509.0,-0.233
120510.0,-0.233
120511.0,-0.233
120512.0,-0.233
120513.0,-0.232
120514.0,-0.232
120515.0,-0.232
120516.0,-0.232
120517.0,-0.232
120518.0,-0.232
120519.0,-0.231
120520.0,-0.231
120521.0,-0.231
120522.0,-0.231
120523.0,-0.231
120524.0,-0.23
120525.0,-0.23
120526.0,-0.23
120527.0,-0.23
120528.0,-0.23
120529.0,-0.23
120530.0,-0.229
120531.0,-0.229
120532.0,-0.229
120533.0,-0.229
120534.0,-0.229
120535.0,-0.229
120536.0,-0.228
120537.0,-0.228
120538.0,-0.228
120539.0,-0.228
120540.0,-0.228
120541.0,-0.228
120542.0,-0.227
120543.0,-0.227
120544.0,-0.227
120545.0,-0.227
120546.0,-0.227
120547.0,-0.226
120548.0,-0.226
120549.0,-0.225
120550.0,-0.225
120551.0,-0.225
120552.0,-0.225
120553.0,-0.224
120554.0,-0.224
120555.0,-0.224
120556.0,-0.224
120557.0,-0.224
120558.0,-0.224
120559.0,-0.223
120560.0,-0.223
120561.0,-0.223
120562.0,-0.223
120563.0,-0.223
120564.0,-0.223
120565.0,-0.222
120566.0,-0.222
120567.0,-0.222
120568.0,-0.222
120569.0,-0.222
120570.0,-0.222
120571.0,-0.222
120572.0,-0.221
120573.0,-0.221
120574.0,-0.221
120575.0,-0.221
120576.0,-0.22
120577.0,-0.22
120578.0,-0.219
120579.0,-0.219
120580.0,-0.219
120581.0,-0.219
120582.0,-0.219
120583.0,-0.219
120584.0,-0.218
120585.0,-0.218
120586.0,-0.218
120587.0,-0.218
120588.0,-0.218
120589.0,-0.218
120590.0,-0.218
120591.0,-0.217
120592.0,-0.217
120593.0,-0.217
120594.0,-0.217
120595.0,-0.217
120596.0,-0.217
120597.0,-0.216
120598.0,-0.216
120599.0,-0.215
120600.0,-0.215
120601.0,-0.215
120602.0,-0.215
120603.0,-0.215
120604.0,-0.214
120605.0,-0.214
120606.0,-0.214
120607.0,-0.214
120608.0,-0.214
120609.0,-0.214
120610.0,-0.213
120611.0,-0.213
120612.0,-0.213
120613.0,-0.213
120614.0,-0.213
120615.0,-0.213
120616.0,-0.213
120617.0,-0.212
120618.0,-0.212
120619.0,-0.212
120620.0,-0.211
120621.0,-0.211
120622.0,-0.211
120623.0,-0.211
120624.0,-0.21
120625.0,-0.21
120626.0,-0.21
120627.0,-0.21
120628.0,-0.21
120629.0,-0.21
120630.0,-0.21
120631.0,-0.209
120632.0,-0.209
120633.0,-0.209
120634.0,-0.209
120635.0,-0.209
120636.0,-0.209
120637.0,-0.209
120638.0,-0.209
120639.0,-0.207
120640.0,-0.207
120641.0,-0.207
120642.0,-0.207
120643.0,-0.207
120644.0,-0.207
120645.0,-0.207
120646.0,-0.206
120647.0,-0.206
120648.0,-0.206
120649.0,-0.206
120650.0,-0.206
120651.0,-0.206
120652.0,-0.206
120653.0,-0.206
120654.0,-0.20500000000000002
120655.0,-0.20500000000000002
120656.0,-0.20500000000000002
120657.0,-0.20500000000000002
120658.0,-0.20400000000000001
120659.0,-0.20400000000000001
120660.0,-0.20400000000000001
120661.0,-0.203
120662.0,-0.203
120663.0,-0.203
120664.0,-0.203
120665.0,-0.203
120666.0,-0.203
120667.0,-0.203
120668.0,-0.203
120669.0,-0.202
120670.0,-0.202
120671.0,-0.202
120672.0,-0.202
120673.0,-0.202
120674.0,-0.202
120675.0,-0.202
120676.0,-0.201
120677.0,-0.2
120678.0,-0.2
120679.0,-0.2
120680.0,-0.2
120681.0,-0.2
120682.0,-0.2
120683.0,-0.2
120684.0,-0.2
120685.0,-0.199
120686.0,-0.199
120687.0,-0.199
120688.0,-0.199
120689.0,-0.199
120690.0,-0.199
120691.0,-0.199
120692.0,-0.199
120693.0,-0.198
120694.0,-0.197
120695.0,-0.197
120696.0,-0.197
120697.0,-0.197
120698.0,-0.197
120699.0,-0.197
120700.0,-0.197
120701.0,-0.197
120702.0,-0.196
120703.0,-0.196
120704.0,-0.196
120705.0,-0.196
120706.0,-0.196
120707.0,-0.196
120708.0,-0.196
120709.0,-0.196
120710.0,-0.196
120711.0,-0.195
120712.0,-0.195
120713.0,-0.194
120714.0,-0.194
120715.0,-0.194
120716.0,-0.194
120717.0,-0.194
120718.0,-0.194
120719.0,-0.193
120720.0,-0.193
120721.0,-0.193
120722.0,-0.193
120723.0,-0.193
120724.0,-0.194
120725.0,-0.194
120726.0,-0.194
120727.0,-0.194
120728.0,-0.194
120729.0,-0.193
120730.0,-0.193
120731.0,-0.193
120732.0,-0.193
120733.0,-0.192
120734.0,-0.192
120735.0,-0.192
120736.0,-0.192
120737.0,-0.192
120738.0,-0.191
120739.0,-0.191
120740.0,-0.191
120741.0,-0.191
120742.0,-0.191
120743.0,-0.191
120744.0,-0.191
120745.0,-0.191
120746.0,-0.191
120747.0,-0.191
120748.0,-0.19
120749.0,-0.19
120750.0,-0.19
120751.0,-0.19
120752.0,-0.19
120753.0,-0.19
120754.0,-0.189
120755.0,-0.189
120756.0,-0.189
120757.0,-0.189
120758.0,-0.188
120759.0,-0.188
120760.0,-0.188
120761.0,-0.188
120762.0,-0.188
120763.0,-0.188
120764.0,-0.188
120765.0,-0.188
120766.0,-0.188
120767.0,-0.188
120768.0,-0.187
120769.0,-0.187
120770.0,-0.187
120771.0,-0.187
120772.0,-0.187
120773.0,-0.187
120774.0,-0.187
120775.0,-0.187
120776.0,-0.187
120777.0,-0.187
120778.0,-0.185
120779.0,-0.185
120780.0,-0.185
120781.0,-0.185
120782.0,-0.185
120783.0,-0.185
120784.0,-0.185
120785.0,-0.185
120786.0,-0.185
120787.0,-0.185
120788.0,-0.185
120789.0,-0.184
120790.0,-0.184
120791.0,-0.184
120792.0,-0.184
120793.0,-0.184
120794.0,-0.184
120795.0,-0.184
120796.0,-0.184
120797.0,-0.184
120798.0,-0.184
120799.0,-0.184
120800.0,-0.183
120801.0,-0.183
120802.0,-0.183
120803.0,-0.183
120804.0,-0.183
120805.0,-0.183
120806.0,-0.183
120807.0,-0.183
120808.0,-0.183
120809.0,-0.182
120810.0,-0.182
120811.0,-0.182
120812.0,-0.181
120813.0,-0.181
120814.0,-0.181
120815.0,-0.181
120816.0,-0.181
120817.0,-0.181
120818.0,-0.181
120819.0,-0.181
120820.0,-0.181
120821.0,-0.181
120822.0,-0.181
120823.0,-0.181
120824.0,-0.18
120825.0,-0.18
120826.0,-0.18
120827.0,-0.18
120828.0,-0.18
120829.0,-0.18
120830.0,-0.18
120831.0,-0.18
120832.0,-0.18
120833.0,-0.18
120834.0,-0.18
120835.0,-0.18
120836.0,-0.18
120837.0,-0.179
120838.0,-0.179
120839.0,-0.179
120840.0,-0.179
120841.0,-0.179
120842.0,-0.179
120843.0,-0.179
120844.0,-0.179
120845.0,-0.179
120846.0,-0.179
120847.0,-0.179
120848.0,-0.179
120849.0,-0.179
120850.0,-0.178
120851.0,-0.178
120852.0,-0.178
120853.0,-0.178
120854.0,-0.178
120855.0,-0.178
120856.0,-0.178
120857.0,-0.178
120858.0,-0.178
120859.0,-0.178
120860.0,-0.178
120861.0,-0.178
120862.0,-0.178
120863.0,-0.178
120864.0,-0.177
120865.0,-0.177
120866.0,-0.177
120867.0,-0.177
120868.0,-0.177
120869.0,-0.177
120870.0,-0.177
120871.0,-0.177
120872.0,-0.177
120873.0,-0.177
120874.0,-0.177
120875.0,-0.177
120876.0,-0.177
120877.0,-0.177
120878.0,-0.177
120879.0,-0.176
120880.0,-0.176
120881.0,-0.176
120882.0,-0.176
120883.0,-0.176
120884.0,-0.176
120885.0,-0.176
120886.0,-0.176
120887.0,-0.176
120888.0,-0.176
120889.0,-0.176
120890.0,-0.176
120891.0,-0.176
120892.0,-0.176
120893.0,-0.176
120894.0,-0.175
120895.0,-0.175
120896.0,-0.175
